               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.017085,           0.0083548,                   0,             0.96473,             0.92141,             0.96671,             0.92442,           0.0091336,           0.0036464,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.016511,           0.0081572,                   0,             0.96062,             0.93347,             0.96675,             0.92141,           0.0092138,           0.0036168,                   0,            0.007426,            0.007426,            0.007426
                 132,             0.01524,            0.007538,                   0,             0.96072,             0.93175,             0.96598,             0.92225,           0.0091905,           0.0035737,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,              0.0172,           0.0081815,                   0,             0.95476,             0.93854,             0.96751,              0.9239,           0.0092341,           0.0035177,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,             0.01593,           0.0076388,                   0,             0.96381,             0.92865,             0.96796,             0.92173,           0.0091648,           0.0034796,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.015999,           0.0076644,                   0,             0.95007,             0.94105,             0.96939,             0.92189,           0.0093116,           0.0034439,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.015956,           0.0076923,                   0,             0.96524,             0.92658,             0.96877,             0.92306,           0.0092084,           0.0034359,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.016535,            0.007938,                   0,             0.96858,             0.92451,             0.96931,             0.92377,           0.0090747,           0.0034461,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.015929,           0.0076608,                   0,              0.9614,             0.92451,             0.96918,             0.92257,           0.0090176,           0.0034694,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,             0.01673,           0.0078725,                   0,             0.96559,              0.9286,             0.97089,             0.92223,           0.0090639,           0.0034987,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.015842,           0.0077562,                   0,             0.96635,             0.92071,              0.9672,             0.92062,           0.0091253,           0.0036399,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.016454,           0.0080924,                   0,             0.97362,             0.91003,             0.96772,             0.92231,           0.0091123,           0.0035908,                   0,            0.007228,            0.007228,            0.007228
